song_id,artist_name,title,timbre_mean,timbre_max,timbre_min,timbre_std,pitch_mean,pitch_max,pitch_min,pitch_std
SOMKWFY12A6D4FAB0F,Jeff_And_Sheri_Easter,We're Not Gonna Bow,"[48.38435745239258, 34.920928955078125, -2.7767558097839355, -5.005458354949951, 0.06329166889190674, -16.710329055786133, -1.051560401916504, -8.760196685791016, 9.76933479309082, 2.4216408729553223, 0.08277586102485657, 7.776211261749268]","[55.04999923706055, 171.1300048828125, 90.40399932861328, 103.9530029296875, 61.604000091552734, 119.95800018310547, 70.28700256347656, 83.10099792480469, 74.70500183105469, 54.374000549316406, 90.71800231933594, 49.255001068115234]","[0.0, -181.7830047607422, -114.62000274658203, -102.16400146484375, -87.7300033569336, -90.34600067138672, -61.327999114990234, -67.74299621582031, -67.18499755859375, -55.012001037597656, -54.9379997253418, -32.83700180053711]","[5.980313777923584, 41.28801345825195, 39.08652877807617, 29.522443771362305, 22.08454132080078, 25.66480827331543, 20.399852752685547, 19.25935935974121, 16.30695915222168, 16.068096160888672, 14.728975296020508, 13.927231788635254]","[0.36404022574424744, 0.38472700119018555, 0.23501724004745483, 0.394939661026001, 0.1883476972579956, 0.32803016901016235, 0.17285919189453125, 0.2411709725856781, 0.47684770822525024, 0.23638218641281128, 0.38521552085876465, 0.21104022860527039]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.006000000052154064, 0.003000000026077032, 0.006000000052154064, 0.0020000000949949026, 0.004000000189989805, 0.007000000216066837, 0.003000000026077032, 0.0020000000949949026, 0.004000000189989805, 0.009999999776482582, 0.004999999888241291, 0.007000000216066837]","[0.2698076069355011, 0.3334026038646698, 0.2053157538175583, 0.3327077329158783, 0.1774197220802307, 0.31422489881515503, 0.1913796216249466, 0.21412330865859985, 0.3668282926082611, 0.2165495902299881, 0.3542408049106598, 0.2084594964981079]"
SOKPLZK12A8C14340D,Clarence_Gatemouth_Brown,Up Jumped The Devil - Live,"[47.22507095336914, -8.45097541809082, 102.58942413330078, 16.560169219970703, -36.53146743774414, -9.128363609313965, 0.20297707617282867, -4.072713375091553, -6.176479816436768, -3.361442804336548, 3.85349702835083, -0.3519584536552429]","[50.64400100708008, 171.54299926757812, 275.70001220703125, 317.67999267578125, 78.6240005493164, 98.3740005493164, 62.02299880981445, 96.75700378417969, 47.98099899291992, 48.80799865722656, 42.551998138427734, 68.1050033569336]","[0.125, -83.0510025024414, 13.350000381469727, -142.1269989013672, -112.26499938964844, -53.220001220703125, -92.36100006103516, -63.555999755859375, -68.59700012207031, -39.832000732421875, -92.33000183105469, -69.46800231933594]","[3.863413095474243, 31.64571189880371, 40.26856231689453, 28.021610260009766, 30.22347640991211, 16.872827529907227, 21.565357208251953, 13.111239433288574, 16.268983840942383, 11.630376815795898, 10.01262092590332, 17.106027603149414]","[0.4255501329898834, 0.6238237619400024, 0.6159484386444092, 0.3720444142818451, 0.44417622685432434, 0.2779957056045532, 0.36754298210144043, 0.32284384965896606, 0.33972492814064026, 0.6178810596466064, 0.3536905348300934, 0.3799154758453369]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.012000000104308128, 0.01899999938905239, 0.014999999664723873, 0.00800000037997961, 0.024000000208616257, 0.01600000075995922, 0.012000000104308128, 0.012000000104308128, 0.01600000075995922, 0.06700000166893005, 0.028999999165534973, 0.009999999776482582]","[0.224796861410141, 0.28218767046928406, 0.3066478371620178, 0.23010069131851196, 0.26646140217781067, 0.18405860662460327, 0.2158651351928711, 0.22617107629776, 0.22056499123573303, 0.3155175447463989, 0.18438954651355743, 0.26357465982437134]"
SOWPYIK12AB0184395,Ray_Lynch,Ralph's Rhapsody,"[31.282442092895508, -19.812211990356445, -55.70209884643555, 25.73887062072754, 27.56035614013672, -15.280033111572266, 1.9913830757141113, 1.3676799535751343, 0.0649377778172493, 8.42366886138916, 9.341878890991211, 10.948800086975098]","[49.31399917602539, 233.3209991455078, 251.06199645996094, 326.40301513671875, 146.98699951171875, 254.29400634765625, 126.19999694824219, 116.84100341796875, 70.8239974975586, 86.63600158691406, 76.02100372314453, 104.9280014038086]","[0.0, -146.2949981689453, -189.16000366210938, -187.75599670410156, -127.50800323486328, -89.65899658203125, -112.84600067138672, -67.05000305175781, -113.2020034790039, -72.33399963378906, -88.39399719238281, -56.770999908447266]","[8.346257209777832, 52.123558044433594, 50.59730529785156, 47.535545349121094, 45.09150314331055, 35.22547912597656, 28.495403289794922, 22.613418579101562, 25.188385009765625, 17.642026901245117, 17.99582290649414, 23.015182495117188]","[0.22013717889785767, 0.5829302668571472, 0.18749700486660004, 0.2469632625579834, 0.1586761623620987, 0.33487555384635925, 0.39135682582855225, 0.20197826623916626, 0.29486432671546936, 0.12006446719169617, 0.2313605695962906, 0.1618320792913437]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0020000000949949026, 0.0020000000949949026, 0.0010000000474974513, 0.0020000000949949026, 0.0010000000474974513, 0.0020000000949949026, 0.0010000000474974513, 0.0010000000474974513, 0.0020000000949949026, 0.003000000026077032, 0.0020000000949949026, 0.003000000026077032]","[0.2124398797750473, 0.3798500597476959, 0.16404272615909576, 0.2973927855491638, 0.2027127742767334, 0.33634549379348755, 0.3694429099559784, 0.22734752297401428, 0.31023621559143066, 0.16284635663032532, 0.27720099687576294, 0.2514217793941498]"
SOVATLZ12A8C135595,Necrodaemon,The last havoc,"[53.458343505859375, 58.688385009765625, 21.151193618774414, -23.186710357666016, -51.08925247192383, -22.72401237487793, -4.891982555389404, 5.774570941925049, 4.551396369934082, 2.8078951835632324, -0.7943441271781921, 2.1104564666748047]","[56.29999923706055, 116.33200073242188, 156.1179962158203, 407.5669860839844, 17.839000701904297, 170.23199462890625, 84.91300201416016, 107.02200317382812, 32.18199920654297, 91.18599700927734, 22.115999221801758, 61.821998596191406]","[28.259000778198242, 12.015999794006348, -75.60700225830078, -447.1659851074219, -84.01200103759766, -52.83599853515625, -100.43599700927734, -36.27000045776367, -40.2760009765625, -31.384000778198242, -97.72100067138672, -28.503000259399414]","[1.9234211444854736, 19.175556182861328, 17.386322021484375, 31.926332473754883, 14.099081993103027, 12.888010025024414, 13.969879150390625, 11.661667823791504, 11.373181343078613, 9.636701583862305, 7.942723751068115, 11.038763999938965]","[0.6608005166053772, 0.859019935131073, 0.45339900255203247, 0.5151172280311584, 0.523613452911377, 0.3539600968360901, 0.27533167600631714, 0.3383316695690155, 0.305366575717926, 0.2954314351081848, 0.23189027607440948, 0.35056859254837036]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9779999852180481, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.10199999809265137, 0.08900000154972076, 0.05700000002980232, 0.16599999368190765, 0.0820000022649765, 0.06700000166893005, 0.04399999976158142, 0.04600000008940697, 0.07800000160932541, 0.03200000151991844, 0.0560000017285347, 0.03400000184774399]","[0.2834571301937103, 0.21297085285186768, 0.23354041576385498, 0.19146165251731873, 0.27407360076904297, 0.17694778740406036, 0.13723224401474, 0.16473807394504547, 0.17605546116828918, 0.14592663943767548, 0.12225184589624405, 0.2019406110048294]"
SOEWNDB12AB017CF92,Wayne_Watson,Cry Of My Heart,"[42.204559326171875, -10.046595573425293, -36.194278717041016, -14.954622268676758, -8.582877159118652, -12.455256462097168, 15.43529224395752, -7.545525550842285, -2.1093661785125732, -5.777185916900635, -2.317411184310913, -4.398571968078613]","[53.68199920654297, 165.4239959716797, 191.86500549316406, 104.4729995727539, 144.70599365234375, 104.63500213623047, 198.06500244140625, 88.97699737548828, 75.8479995727539, 61.09299850463867, 50.07600021362305, 81.0790023803711]","[0.6370000243186951, -142.24899291992188, -164.56100463867188, -127.35099792480469, -95.71700286865234, -83.46499633789062, -68.05899810791016, -92.49199676513672, -105.71499633789062, -85.50800323486328, -65.00700378417969, -53.06800079345703]","[7.826974391937256, 45.51987075805664, 51.23974609375, 34.557395935058594, 29.540828704833984, 27.374940872192383, 26.76032257080078, 25.254003524780273, 25.006799697875977, 19.85918426513672, 16.66642189025879, 21.614328384399414]","[0.31685376167297363, 0.3023662567138672, 0.1823214739561081, 0.22829249501228333, 0.5417720675468445, 0.22810539603233337, 0.2564835250377655, 0.1507997363805771, 0.18749801814556122, 0.2572766840457916, 0.1675862967967987, 0.4062648117542267]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0020000000949949026, 0.0020000000949949026, 0.0010000000474974513, 0.004999999888241291, 0.003000000026077032, 0.0020000000949949026, 0.0020000000949949026, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.004000000189989805]","[0.3026781678199768, 0.3214675486087799, 0.24387803673744202, 0.2105609029531479, 0.4014061689376831, 0.19749575853347778, 0.28839483857154846, 0.20644353330135345, 0.26709258556365967, 0.3352404236793518, 0.2400432825088501, 0.3721832036972046]"
SOJAGYS12A58A7B904,Scott_Krippayne,He Was Here,"[38.26757049560547, -24.88670539855957, 29.56216049194336, -14.064754486083984, 12.941837310791016, -10.833460807800293, -21.86197853088379, 1.6880242824554443, -4.637699127197266, -4.345281600952148, 0.337359219789505, -3.230563163757324]","[52.02899932861328, 171.1300048828125, 133.52099609375, 84.81999969482422, 114.1989974975586, 136.2010040283203, 42.61899948120117, 116.90299987792969, 80.90799713134766, 110.9520034790039, 68.57099914550781, 58.56700134277344]","[0.0, -160.71099853515625, -124.25, -147.4949951171875, -55.82400131225586, -53.80699920654297, -111.85700225830078, -84.43000030517578, -65.06500244140625, -80.34100341796875, -68.01899719238281, -50.814998626708984]","[8.498944282531738, 61.981266021728516, 50.905174255371094, 37.93474578857422, 33.41543960571289, 21.89261245727539, 24.524072647094727, 25.721233367919922, 24.1058292388916, 21.10182762145996, 17.168149948120117, 17.183565139770508]","[0.15741018950939178, 0.36421358585357666, 0.16701214015483856, 0.2824126183986664, 0.13772086799144745, 0.2074466049671173, 0.26215049624443054, 0.13712863624095917, 0.38064321875572205, 0.14834223687648773, 0.3471893072128296, 0.3571043610572815]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.004999999888241291, 0.003000000026077032, 0.003000000026077032, 0.003000000026077032, 0.004000000189989805, 0.003000000026077032, 0.006000000052154064, 0.0020000000949949026, 0.004999999888241291, 0.003000000026077032, 0.004999999888241291, 0.0020000000949949026]","[0.17726130783557892, 0.3613014221191406, 0.21784323453903198, 0.3017650544643402, 0.21955691277980804, 0.2497234046459198, 0.2974463999271393, 0.19311386346817017, 0.3625568747520447, 0.1759861707687378, 0.3483489751815796, 0.3533158302307129]"
SOGHIGJ12AC468AA66,Atomic_Rooster,Stand By Me,"[48.3038330078125, 15.957334518432617, 15.8978271484375, -7.30869197845459, -8.590726852416992, -8.575374603271484, -20.152589797973633, 4.659823417663574, 7.245318412780762, 5.548473834991455, -0.8166491389274597, 10.103553771972656]","[53.08399963378906, 171.1300048828125, 116.36699676513672, 131.83999633789062, 68.44100189208984, 57.94300079345703, 77.41100311279297, 73.427001953125, 67.70800018310547, 59.74700164794922, 49.0629997253418, 60.053001403808594]","[0.0, -136.44400024414062, -69.38600158691406, -287.0639953613281, -92.74299621582031, -66.51499938964844, -97.08999633789062, -156.531005859375, -55.46799850463867, -41.63999938964844, -71.58200073242188, -43.608001708984375]","[5.614420413970947, 35.69881820678711, 29.499547958374023, 28.284717559814453, 23.42942237854004, 20.557214736938477, 20.28898811340332, 19.191234588623047, 17.102676391601562, 14.30570125579834, 13.401200294494629, 14.810266494750977]","[0.3810441493988037, 0.4596288800239563, 0.4387446343898773, 0.3903806805610657, 0.6918401122093201, 0.35207995772361755, 0.32486993074417114, 0.3554641902446747, 0.2590465247631073, 0.32526493072509766, 0.22360859811306, 0.3636980950832367]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.006000000052154064, 0.010999999940395355, 0.004999999888241291, 0.028999999165534973, 0.03799999877810478, 0.012000000104308128, 0.017999999225139618, 0.004000000189989805, 0.004999999888241291, 0.0020000000949949026, 0.007000000216066837, 0.014999999664723873]","[0.26897475123405457, 0.3096102476119995, 0.31181102991104126, 0.21367859840393066, 0.32548946142196655, 0.2703275680541992, 0.2200055718421936, 0.2934027910232544, 0.18046000599861145, 0.302827388048172, 0.16511346399784088, 0.25152260065078735]"
SOGXQSQ12AF729F79A,Zombie_Girl,We Are The Ones (Lounge Version),"[44.87923049926758, -5.453454971313477, -10.821036338806152, 20.1290225982666, 4.344106674194336, -17.784658432006836, 16.51247215270996, -15.598382949829102, -0.02944018691778183, 4.701170921325684, 1.807257056236267, 1.6810551881790161]","[54.28900146484375, 242.8699951171875, 165.1439971923828, 275.5769958496094, 100.49400329589844, 160.95399475097656, 95.76799774169922, 100.54000091552734, 62.305999755859375, 80.44400024414062, 112.81800079345703, 59.31700134277344]","[0.0, -161.1580047607422, -169.30999755859375, -119.58699798583984, -111.82499694824219, -128.87600708007812, -86.01599884033203, -88.25599670410156, -64.19599914550781, -67.197998046875, -99.14800262451172, -65.30000305175781]","[5.8278937339782715, 47.26462173461914, 46.989715576171875, 41.78424072265625, 30.117334365844727, 36.04855728149414, 27.133222579956055, 23.362152099609375, 19.441991806030273, 20.67365264892578, 19.957674026489258, 15.865011215209961]","[0.44582805037498474, 0.4806841015815735, 0.3316158950328827, 0.3543149530887604, 0.4677504599094391, 0.8415327072143555, 0.3133869171142578, 0.2865205705165863, 0.17970654368400574, 0.15506167709827423, 0.20709066092967987, 0.17598971724510193]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.023000000044703484, 0.007000000216066837, 0.004999999888241291, 0.008999999612569809, 0.01899999938905239, 0.012000000104308128, 0.007000000216066837, 0.003000000026077032, 0.0020000000949949026, 0.004999999888241291, 0.0020000000949949026, 0.00800000037997961]","[0.27343428134918213, 0.30078044533729553, 0.22666242718696594, 0.28733015060424805, 0.336821049451828, 0.2844877541065216, 0.2241908460855484, 0.24293969571590424, 0.19146914780139923, 0.17858785390853882, 0.20191539824008942, 0.18388144671916962]"
SODCQJH12AB017DDF6,Rocio_Jurado,Va Por Usted,"[49.56498718261719, 26.450780868530273, 43.18067169189453, -11.103060722351074, 65.93287658691406, -12.881261825561523, -8.203067779541016, 4.468499183654785, -5.415201187133789, 0.27086248993873596, -8.136613845825195, -1.2615000009536743]","[57.56700134277344, 171.1300048828125, 220.3939971923828, 351.5299987792969, 152.34800720214844, 205.11099243164062, 84.23200225830078, 73.9530029296875, 62.709999084472656, 77.20700073242188, 50.946998596191406, 54.45899963378906]","[0.0, -111.43299865722656, -117.51100158691406, -305.99798583984375, -18.58799934387207, -58.79399871826172, -104.4469985961914, -59.284000396728516, -68.25199890136719, -47.18000030517578, -124.35199737548828, -71.15699768066406]","[3.9546751976013184, 34.79971694946289, 50.05382537841797, 41.998451232910156, 30.202930450439453, 24.607473373413086, 28.792781829833984, 16.68972396850586, 19.361047744750977, 14.393280029296875, 16.097564697265625, 19.856626510620117]","[0.4698094427585602, 0.40199607610702515, 0.32254910469055176, 0.3121984302997589, 0.39771413803100586, 0.39660215377807617, 0.3936178684234619, 0.43224361538887024, 0.37825047969818115, 0.3982377350330353, 0.3616797626018524, 0.4006090462207794]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.008999999612569809, 0.014999999664723873, 0.012000000104308128, 0.008999999612569809, 0.009999999776482582, 0.012000000104308128, 0.009999999776482582, 0.014999999664723873, 0.014000000432133675, 0.017999999225139618, 0.010999999940395355, 0.007000000216066837]","[0.3225127160549164, 0.3056579530239105, 0.2567146420478821, 0.237124502658844, 0.29649457335472107, 0.303570032119751, 0.28882721066474915, 0.31542208790779114, 0.294346421957016, 0.3071554899215698, 0.29560479521751404, 0.31129515171051025]"
SOHUJJI12A67ADA394,Lady_Saw,Love & Understanding,"[38.182918548583984, 14.2337007522583, -19.972427368164062, 4.18082857131958, 17.273338317871094, 6.825761795043945, -6.775277137756348, -5.97967529296875, -2.5119285583496094, 5.581272602081299, -4.615891456604004, -10.231266975402832]","[46.10200119018555, 119.66100311279297, 166.66200256347656, 329.98699951171875, 112.05599975585938, 133.4499969482422, 91.28399658203125, 159.3800048828125, 76.01599884033203, 80.5469970703125, 96.80599975585938, 53.73400115966797]","[3.5889999866485596, -111.44400024414062, -169.99200439453125, -156.25399780273438, -74.60800170898438, -106.25599670410156, -120.47599792480469, -93.04000091552734, -90.47599792480469, -58.90299987792969, -78.3219985961914, -103.08499908447266]","[4.4080657958984375, 39.264381408691406, 57.15748596191406, 48.27668380737305, 35.11831283569336, 32.90449142456055, 34.138492584228516, 27.370756149291992, 21.842479705810547, 22.139936447143555, 21.84328842163086, 21.590190887451172]","[0.6779104471206665, 0.7811209559440613, 0.3056914210319519, 0.24908000230789185, 0.24131999909877777, 0.347059041261673, 0.22719904780387878, 0.1992238163948059, 0.27511143684387207, 0.22482571005821228, 0.27324381470680237, 0.21339714527130127]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0020000000949949026, 0.003000000026077032, 0.0020000000949949026, 0.0020000000949949026, 0.003000000026077032, 0.0010000000474974513, 0.004000000189989805, 0.004999999888241291, 0.003000000026077032, 0.0010000000474974513, 0.0010000000474974513, 0.0020000000949949026]","[0.2842950224876404, 0.3281068503856659, 0.24345335364341736, 0.24425798654556274, 0.26873064041137695, 0.3181050717830658, 0.24729523062705994, 0.23070287704467773, 0.2657795250415802, 0.23832285404205322, 0.28922802209854126, 0.2785082459449768]"
